timestamp;image_file;response
240328105408;malsha_iv\Revere_S11\1613120181729957888_1613120181744466000_horizondown/1613120181729957888_1613120181744466000_horizondown_bottomleft.png;no
240328105409;malsha_iv\Revere_S11\1613120181729957888_1613120181744466000_horizondown/1613120181729957888_1613120181744466000_horizondown_topright.png;no
240328105409;malsha_iv\Revere_S11\1613120181729957888_1613120181744466000_horizondown/1613120181729957888_1613120181744466000_horizondown_bottomright.png;no
240328105410;malsha_iv\Revere_S18\1612970613397057536_1612970613392547000_horizondown/1612970613397057536_1612970613392547000_horizondown_bottomright.png;no
240328105411;malsha_iv\Revere_S18\1612970613397057536_1612970613392547000_horizondown/1612970613397057536_1612970613392547000_horizondown_topleft.png;yes
240328105412;malsha_iv\Revere_S18\1612970613397057536_1612970613392547000_horizondown/1612970613397057536_1612970613392547000_horizondown_topright.png;no
240328105413;malsha_iv\Revere_S18\1612970613397057536_1612970613392547000_horizondown/1612970613397057536_1612970613392547000_horizondown_bottomleft.png;no
240328105414;malsha_iv\Revere_S18\1612970612198699264_1612970612155366000_horizondown/1612970612198699264_1612970612155366000_horizondown_bottomleft.png;no
240328105415;malsha_iv\Revere_S18\1612970612198699264_1612970612155366000_horizondown/1612970612198699264_1612970612155366000_horizondown_topright.png;no
240328105416;malsha_iv\Revere_S18\1612970612198699264_1612970612155366000_horizondown/1612970612198699264_1612970612155366000_horizondown_topleft.png;yes
240328105417;malsha_iv\Revere_S18\1612970612198699264_1612970612155366000_horizondown/1612970612198699264_1612970612155366000_horizondown_bottomright.png;no
240328105418;malsha_iv\Revere_S18\1612970612997888000_1612970613039066000_horizondown/1612970612997888000_1612970613039066000_horizondown_topright.png;no
240328105419;malsha_iv\Revere_S18\1612970612997888000_1612970613039066000_horizondown/1612970612997888000_1612970613039066000_horizondown_bottomright.png;no
240328105420;malsha_iv\Revere_S18\1612970612997888000_1612970613039066000_horizondown/1612970612997888000_1612970613039066000_horizondown_bottomleft.png;no
240328105421;malsha_iv\Revere_S18\1612970612997888000_1612970613039066000_horizondown/1612970612997888000_1612970613039066000_horizondown_topleft.png;yes
240328105421;malsha_iv\Revere_S18\1612970612098705408_1612970612096452000_horizondown/1612970612098705408_1612970612096452000_horizondown_bottomleft.png;no
240328105422;malsha_iv\Revere_S18\1612970612098705408_1612970612096452000_horizondown/1612970612098705408_1612970612096452000_horizondown_topright.png;no
240328105423;malsha_iv\Revere_S18\1612970612098705408_1612970612096452000_horizondown/1612970612098705408_1612970612096452000_horizondown_bottomright.png;no
240328105424;malsha_iv\Revere_S18\1612970612098705408_1612970612096452000_horizondown/1612970612098705408_1612970612096452000_horizondown_topleft.png;yes
240328105425;malsha_iv\Revere_S18\1612970612698414080_1612970612685586000_horizondown/1612970612698414080_1612970612685586000_horizondown_topleft.png;yes
240328105452;malsha_iv\Revere_S18\1612970612698414080_1612970612685586000_horizondown/1612970612698414080_1612970612685586000_horizondown_bottomright.png;no
240328105455;malsha_iv\Revere_S18\1612970612698414080_1612970612685586000_horizondown/1612970612698414080_1612970612685586000_horizondown_bottomleft.png;no
240328105457;malsha_iv\Revere_S18\1612970612698414080_1612970612685586000_horizondown/1612970612698414080_1612970612685586000_horizondown_topright.png;no
240328105458;malsha_iv\Revere_S18\1612970612498702848_1612970612508846000_horizondown/1612970612498702848_1612970612508846000_horizondown_bottomright.png;no
240328105458;malsha_iv\Revere_S18\1612970612498702848_1612970612508846000_horizondown/1612970612498702848_1612970612508846000_horizondown_bottomleft.png;no
240328105459;malsha_iv\Revere_S18\1612970612498702848_1612970612508846000_horizondown/1612970612498702848_1612970612508846000_horizondown_topright.png;no
240328105501;malsha_iv\Revere_S18\1612970612498702848_1612970612508846000_horizondown/1612970612498702848_1612970612508846000_horizondown_topleft.png;yes
240328105502;malsha_iv\Revere_S18\1612970611998826752_1612970612037539000_horizondown/1612970611998826752_1612970612037539000_horizondown_bottomleft.png;no
240328105503;malsha_iv\Revere_S18\1612970611998826752_1612970612037539000_horizondown/1612970611998826752_1612970612037539000_horizondown_topright.png;no
240328105504;malsha_iv\Revere_S18\1612970611998826752_1612970612037539000_horizondown/1612970611998826752_1612970612037539000_horizondown_topleft.png;yes
240328105505;malsha_iv\Revere_S18\1612970611998826752_1612970612037539000_horizondown/1612970611998826752_1612970612037539000_horizondown_bottomright.png;no
240328105506;malsha_iv\Revere_S18\1612970611899040512_1612970611919712000_horizondown/1612970611899040512_1612970611919712000_horizondown_bottomright.png;no
240328105508;malsha_iv\Revere_S18\1612970611899040512_1612970611919712000_horizondown/1612970611899040512_1612970611919712000_horizondown_topleft.png;yes
240328105509;malsha_iv\Revere_S18\1612970611899040512_1612970611919712000_horizondown/1612970611899040512_1612970611919712000_horizondown_topright.png;no
240328105510;malsha_iv\Revere_S18\1612970611899040512_1612970611919712000_horizondown/1612970611899040512_1612970611919712000_horizondown_bottomleft.png;no
240328105511;malsha_iv\Revere_S18\1612970613297248000_1612970613333633000_horizondown/1612970613297248000_1612970613333633000_horizondown_bottomright.png;no
240328105512;malsha_iv\Revere_S18\1612970613297248000_1612970613333633000_horizondown/1612970613297248000_1612970613333633000_horizondown_topright.png;no
240328105513;malsha_iv\Revere_S18\1612970613297248000_1612970613333633000_horizondown/1612970613297248000_1612970613333633000_horizondown_topleft.png;yes
240328105514;malsha_iv\Revere_S18\1612970613297248000_1612970613333633000_horizondown/1612970613297248000_1612970613333633000_horizondown_bottomleft.png;no
240328105515;malsha_iv\Revere_S18\1612970613197484544_1612970613215806000_horizondown/1612970613197484544_1612970613215806000_horizondown_topright.png;no
240328105516;malsha_iv\Revere_S18\1612970613197484544_1612970613215806000_horizondown/1612970613197484544_1612970613215806000_horizondown_topleft.png;yes
240328105517;malsha_iv\Revere_S18\1612970613197484544_1612970613215806000_horizondown/1612970613197484544_1612970613215806000_horizondown_bottomright.png;no
240328105518;malsha_iv\Revere_S18\1612970613197484544_1612970613215806000_horizondown/1612970613197484544_1612970613215806000_horizondown_bottomleft.png;no
240328105519;malsha_iv\Revere_S18\1612970612898055680_1612970612921240000_horizondown/1612970612898055680_1612970612921240000_horizondown_topleft.png;yes
240328105520;malsha_iv\Revere_S18\1612970612898055680_1612970612921240000_horizondown/1612970612898055680_1612970612921240000_horizondown_bottomright.png;no
240328105521;malsha_iv\Revere_S18\1612970612898055680_1612970612921240000_horizondown/1612970612898055680_1612970612921240000_horizondown_bottomleft.png;no
240328105522;malsha_iv\Revere_S18\1612970612898055680_1612970612921240000_horizondown/1612970612898055680_1612970612921240000_horizondown_topright.png;no
240328105523;malsha_iv\Revere_S18\1612970613496981760_1612970613451460000_horizondown/1612970613496981760_1612970613451460000_horizondown_bottomleft.png;no
240328105524;malsha_iv\Revere_S18\1612970613496981760_1612970613451460000_horizondown/1612970613496981760_1612970613451460000_horizondown_bottomright.png;no
240328105525;malsha_iv\Revere_S18\1612970613496981760_1612970613451460000_horizondown/1612970613496981760_1612970613451460000_horizondown_topright.png;no
240328105526;malsha_iv\Revere_S18\1612970613496981760_1612970613451460000_horizondown/1612970613496981760_1612970613451460000_horizondown_topleft.png;yes
240328105527;malsha_iv\Revere_S7\1612970618890672384_1612970618871491000_horizondown/1612970618890672384_1612970618871491000_horizondown_topleft.png;yes
240328105528;malsha_iv\Revere_S7\1612970618890672384_1612970618871491000_horizondown/1612970618890672384_1612970618871491000_horizondown_bottomleft.png;yes
240328105529;malsha_iv\Revere_S7\1612970618890672384_1612970618871491000_horizondown/1612970618890672384_1612970618871491000_horizondown_bottomright.png;no
240328105530;malsha_iv\Revere_S7\1612970618890672384_1612970618871491000_horizondown/1612970618890672384_1612970618871491000_horizondown_topright.png;no
240328105531;malsha_iv\Revere_S7\1612970619990742016_1612970619990845000_horizondown/1612970619990742016_1612970619990845000_horizondown_bottomright.png;no
240328105532;malsha_iv\Revere_S7\1612970619990742016_1612970619990845000_horizondown/1612970619990742016_1612970619990845000_horizondown_topright.png;yes
240328105533;malsha_iv\Revere_S7\1612970619990742016_1612970619990845000_horizondown/1612970619990742016_1612970619990845000_horizondown_bottomleft.png;no
240328105534;malsha_iv\Revere_S7\1612970619990742016_1612970619990845000_horizondown/1612970619990742016_1612970619990845000_horizondown_topleft.png;no
240328105535;malsha_iv\Revere_S7\1612970618890672384_1612970618930405000_horizondown/1612970618890672384_1612970618930405000_horizondown_bottomright.png;no
240328105536;malsha_iv\Revere_S7\1612970618890672384_1612970618930405000_horizondown/1612970618890672384_1612970618930405000_horizondown_bottomleft.png;yes
240328105537;malsha_iv\Revere_S7\1612970618890672384_1612970618930405000_horizondown/1612970618890672384_1612970618930405000_horizondown_topleft.png;yes
240328105538;malsha_iv\Revere_S7\1612970618890672384_1612970618930405000_horizondown/1612970618890672384_1612970618930405000_horizondown_topright.png;no
240328105539;malsha_iv\Revere_S7\1612970618990758400_1612970618989318000_horizondown/1612970618990758400_1612970618989318000_horizondown_bottomleft.png;yes
240328105540;malsha_iv\Revere_S7\1612970618990758400_1612970618989318000_horizondown/1612970618990758400_1612970618989318000_horizondown_topleft.png;yes
240328105541;malsha_iv\Revere_S7\1612970618990758400_1612970618989318000_horizondown/1612970618990758400_1612970618989318000_horizondown_topright.png;no
240328105542;malsha_iv\Revere_S7\1612970618990758400_1612970618989318000_horizondown/1612970618990758400_1612970618989318000_horizondown_bottomright.png;no
240328105543;malsha_iv\Revere_S7\1612970618491181056_1612970618518011000_horizondown/1612970618491181056_1612970618518011000_horizondown_bottomright.png;no
240328105544;malsha_iv\Revere_S7\1612970618491181056_1612970618518011000_horizondown/1612970618491181056_1612970618518011000_horizondown_topleft.png;yes
240328105545;malsha_iv\Revere_S7\1612970618491181056_1612970618518011000_horizondown/1612970618491181056_1612970618518011000_horizondown_topright.png;no
240328105546;malsha_iv\Revere_S7\1612970618491181056_1612970618518011000_horizondown/1612970618491181056_1612970618518011000_horizondown_bottomleft.png;yes
240328105547;malsha_iv\Revere_S7\1612970619591020544_1612970619637365000_horizondown/1612970619591020544_1612970619637365000_horizondown_bottomright.png;no
240328105549;malsha_iv\Revere_S7\1612970619591020544_1612970619637365000_horizondown/1612970619591020544_1612970619637365000_horizondown_topright.png;yes
240328105550;malsha_iv\Revere_S7\1612970619591020544_1612970619637365000_horizondown/1612970619591020544_1612970619637365000_horizondown_topleft.png;no
240328105551;malsha_iv\Revere_S7\1612970619591020544_1612970619637365000_horizondown/1612970619591020544_1612970619637365000_horizondown_bottomleft.png;no
240328105552;malsha_iv\Revere_S7\1612970617692107776_1612970617693223000_horizondown/1612970617692107776_1612970617693223000_horizondown_bottomleft.png;no
240328105553;malsha_iv\Revere_S7\1612970617692107776_1612970617693223000_horizondown/1612970617692107776_1612970617693223000_horizondown_topleft.png;yes
240328105554;malsha_iv\Revere_S7\1612970617692107776_1612970617693223000_horizondown/1612970617692107776_1612970617693223000_horizondown_bottomright.png;no
240328105555;malsha_iv\Revere_S7\1612970617692107776_1612970617693223000_horizondown/1612970617692107776_1612970617693223000_horizondown_topright.png;no
240328105556;malsha_iv\Revere_S7\1612970617891749376_1612970617869964000_horizondown/1612970617891749376_1612970617869964000_horizondown_topright.png;no
240328105557;malsha_iv\Revere_S7\1612970617891749376_1612970617869964000_horizondown/1612970617891749376_1612970617869964000_horizondown_bottomleft.png;no
240328105558;malsha_iv\Revere_S7\1612970617891749376_1612970617869964000_horizondown/1612970617891749376_1612970617869964000_horizondown_topleft.png;yes
240328105559;malsha_iv\Revere_S7\1612970617891749376_1612970617869964000_horizondown/1612970617891749376_1612970617869964000_horizondown_bottomright.png;no
240328105601;malsha_iv\Revere_S7\1612970618291539968_1612970618341271000_horizondown/1612970618291539968_1612970618341271000_horizondown_bottomright.png;no
240328105602;malsha_iv\Revere_S7\1612970618291539968_1612970618341271000_horizondown/1612970618291539968_1612970618341271000_horizondown_bottomleft.png;yes
240328105603;malsha_iv\Revere_S7\1612970618291539968_1612970618341271000_horizondown/1612970618291539968_1612970618341271000_horizondown_topleft.png;yes
240328105604;malsha_iv\Revere_S7\1612970618291539968_1612970618341271000_horizondown/1612970618291539968_1612970618341271000_horizondown_topright.png;no
240328105607;malsha_iv\Revere_S7\1612970618091621376_1612970618105617000_horizondown/1612970618091621376_1612970618105617000_horizondown_bottomleft.png;yes
240328105608;malsha_iv\Revere_S7\1612970618091621376_1612970618105617000_horizondown/1612970618091621376_1612970618105617000_horizondown_bottomright.png;no
